usaf,wban,query,lat,lon,timezone_offset,timezone,country_iso,country,country_code,state,postcode,city
432430,99999,"14.9,79.983",14.9,79.983,19800,IST,IN,India,in,Andhra Pradesh,524200,NA
128360,99999,"47.65,18.317",47.65,18.317,3600,CET,HU,Hungary,hu,NA,2890,NA
810060,99999,"3.367,-59.8",3.367,-59.8,-14400,-4,GY,Guyana,gy,Upper Takutu-Upper Essequibo,NA,NA
29720,NA,"60.514,22.263",60.514,22.263,7200,EET,FI,Finland,fi,Southern Finland,20360,Turku
713713,99999,"45.517,-73.417",45.517,-73.417,-18000,EST,CA,Canada,ca,Quebec,J4Z 1H4,Longueuil
722813,53146,"31.607,-110.428",31.607,-110.428,-25200,MST,US,United States of America,us,Arizona,NA,NA
721043,99999,"32.164,-95.828",32.164,-95.828,-21600,CST,US,United States of America,us,Texas,75751,NA
783680,99999,"20.133,-75.233",20.133,-75.233,-18000,CST,CU,Cuba,cu,Guantánamo,95-100,NA
348870,99999,"45.8,47.217",45.8,47.217,14400,4,RU,Russia,ru,Astrakhan Oblast,416410,NA
359270,99999,"45.25,55.083",45.25,55.083,18000,5,KZ,Kazakhstan,kz,Mangystau Region,NA,NA
607480,99999,"35,9.483",35,9.483,3600,CET,TN,Tunisia,tn,Sidi Bouzid,9100,NA
164500,99999,"37.567,14.283",37.567,14.283,3600,CET,IT,Italy,it,Sicily,94100,NA
724815,23257,"37.285,-120.5135",37.285,-120.5135,-28800,PST,US,United States of America,us,California,95340,Merced
724815,99999,"37.285,-120.5135",37.285,-120.5135,-28800,PST,US,United States of America,us,California,95340,Merced
26560,NA,"55.383,14.2",55.383,14.2,3600,CET,SE,Sweden,se,Skåne,NA,NA
947670,99999,"-33.946,151.177",-33.946,151.177,39600,AEDT,AU,Australia,au,New South Wales,2020,Sydney
20360,NA,"67.85,19.033",67.85,19.033,3600,CET,SE,Sweden,se,Norrbottens län,NA,NA
718440,99999,"53.817,-89.9",53.817,-89.9,-21600,CST,CA,Canada,ca,Ontario,NA,NA
430020,99999,"19.117,72.833",19.117,72.833,19800,IST,IN,India,in,Maharashtra,400049,Mumbai
889650,99999,"-63.683,-61.033",-63.683,-61.033,NA,NA,NA,NA,NA,NA,NA,NA
480700,99999,"20.55,99.267",20.55,99.267,23400,630,MM,Myanmar,mm,Shan State,NA,Mong Hsat Township
375490,99999,"41.75,44.767",41.75,44.767,14400,4,GE,Georgia,ge,Tbilisi,0112,Tbilisi
485670,99999,"7.509,99.617",7.509,99.617,25200,7,TH,Thailand,th,Trang Province,NA,NA
722648,3031,"31.919,-102.385",31.919,-102.38499999999999,-21600,CST,US,United States of America,us,Texas,NA,Odessa
722648,99999,"31.919,-102.385",31.919,-102.38499999999999,-21600,CST,US,United States of America,us,Texas,NA,Odessa
912850,21504,"19.719,-155.053",19.719,-155.053,-36000,HST,US,United States of America,us,Hawaii,96720,NA
264560,99999,"56.717,28.717",56.717,28.717,10800,MSK,RU,Russia,ru,Pskov Oblast,182330,Варыгинская волость
035480,99999,"52.467,0.95",52.467,0.95,0,GMT,GB,United Kingdom,gb,England,NR16 2JU,Breckland
400290,99999,"35,37.033",35,37.033,7200,EET,SY,Syria,sy,Hama,NA,Salamiyah
829760,99999,"-9.283,-43.333",-9.283,-43.333,-10800,-3,BR,Brazil,br,Piauí,NA,NA
038600,99999,"50.583,-1.967",50.583,-1.967,0,GMT,GB,United Kingdom,gb,England,NA,Purbeck
763820,99999,"25.568,-103.411",25.568,-103.411,-21600,CST,MX,Mexico,mx,Coahuila,27016,Torreón
427820,99999,"21.988,82.111",21.988,82.111,19800,IST,IN,India,in,Chhattisgarh,495004,Bilaspur
153160,99999,"45.3,22.517",45.3,22.517,7200,EET,RO,Romania,ro,NA,NA,NA
943710,99999,"-20.533,150.383",-20.533,150.383,NA,NA,AU,Australia,au,NA,NA,NA
675800,99999,"-13.65,32.567",-13.65,32.567,7200,CAT,ZM,Zambia,zm,Eastern Province,NA,Chipata
605310,99999,"35.017,-1.45",35.017,-1.45,3600,CET,DZ,Algeria,dz,Tlemcen,NA,NA
427055,99999,"11.137,75.955",11.137,75.955,19800,IST,IN,India,in,Kerala,673638,NA
672600,99999,"-16.1,35.767",-16.1,35.767,7200,CAT,MZ,Mozambique,mz,Zambézia,NA,NA
787094,99999,"15.133,-87.133",15.133,-87.133,-21600,CST,HN,Honduras,hn,Yoro,NA,Yoro
489130,99999,"9.6,105.967",9.6,105.967,25200,7,VN,Vietnam,vn,Soc Trang province,NA,Sóc Trăng
39110,NA,"54.717,-6.817",54.717,-6.817,0,GMT,GB,United Kingdom,gb,Northern Ireland,BT80 9UF,NA
336470,99999,"48.05,24.2",48.05,24.2,7200,EET,UA,Ukraine,ua,NA,90600,NA
064950,99999,"50.5,6.1",50.5,6.1,3600,CET,BE,Belgium,be,Wallonia,4950,NA
349490,99999,"45.109,42.113",45.109,42.113,10800,MSK,RU,Russia,ru,Stavropol Krai,356210,городское поселение Михайловск
920147,99999,"-6.082,145.392",-6.082,145.392,36000,10,PG,Papua New Guinea,pg,Eastern Highlands,1307,NA
382220,99999,"43.7,73.783",43.7,73.783,21600,6,KZ,Kazakhstan,kz,Jambyl Region,NA,NA
747185,3144,"32.834,-115.579",32.834,-115.579,-28800,PST,US,United States of America,us,California,92243-1903,Imperial
747185,99999,"32.834,-115.579",32.834,-115.579,-28800,PST,US,United States of America,us,California,92243-1903,Imperial
749513,99999,"43.533,10.25",43.533,10.25,3600,CET,IT,Italy,it,Tuscany,NA,Livorno
560850,99999,"34.04,103.333",34.04,103.333,28800,CST,CN,PRC,cn,Gansu,NA,NA
948040,99999,"-35.333,136.117",-35.333,136.117,37800,ACDT,AU,Australia,au,South Australia,NA,NA
684910,99999,"-28.2,32.417",-28.2,32.417,7200,SAST,ZA,RSA,za,KwaZulu-Natal,NA,Mtubatuba Local Municipality
725204,4813,"40.767,-80.3915",40.767,-80.39150000000001,-18000,EST,US,United States of America,us,Pennsylvania,15010,NA
725204,99999,"40.767,-80.3915",40.767,-80.39150000000001,-18000,EST,US,United States of America,us,Pennsylvania,15010,NA
618340,99999,"9.217,-10.217",9.217,-10.217,0,GMT,GN,Guinea,gn,Faranah,NA,NA
061470,99999,"54.883,12.183",54.883,12.183,3600,CET,DK,Denmark,dk,Region Zealand,4792,NA
997703,99999,"28.92,-89.4",28.92,-89.4,NA,NA,US,United States of America,us,Louisiana,NA,NA
867630,99999,"-17.8,-40.25",-17.8,-40.25,-10800,-3,BR,Brazil,br,Minas Gerais,NA,NA
36383,NA,"51.668,-2.057",51.668,-2.057,0,GMT,GB,United Kingdom,gb,England,GL7 6PJ,Cotswold
844355,99999,"-6.05,-77.15",-6.05,-77.15,-18000,-5,PE,Peru,pe,San Martín,NA,NA
133480,99999,"43.283,17.846",43.283,17.846,3600,CET,BA,B&H,ba,NA,88000,NA
678650,99999,"-18.933,29.833",-18.933,29.833,7200,CAT,ZW,Zimbabwe,zw,Midlands,NA,Kwekwe
726310,99999,"43.983,-80.75",43.983,-80.75,-18000,EST,CA,Canada,ca,Ontario,N0G 2L1,Wellington North
030710,99999,"57.333,-3.633",57.333,-3.633,0,GMT,GB,United Kingdom,gb,Scotland,PH26 3NG,NA
723755,3103,"35.144,-111.666",35.144,-111.666,-25200,MST,US,United States of America,us,Arizona,86005,Flagstaff
135750,99999,"41.85,20.867",41.85,20.867,3600,CET,MK,Macedonia,mk,Polog Region,1238,NA
726466,54917,"45.229,-96.0035",45.229,-96.0035,-21600,CST,US,United States of America,us,Minnesota,56208,NA
726466,99999,"45.229,-96.0035",45.229,-96.0035,-21600,CST,US,United States of America,us,Minnesota,56208,NA
720281,53969,"34.226,-99.284",34.226,-99.284,-21600,CST,US,United States of America,us,Texas,76384,NA
720281,99999,"34.226,-99.284",34.226,-99.284,-21600,CST,US,United States of America,us,Texas,76384,NA
038670,99999,"50.817,-1.217",50.817,-1.217,0,GMT,GB,United Kingdom,gb,England,PO14 2NT,NA
895920,99999,"-66.55,93.017",-66.55,93.017,NA,NA,NA,NA,NA,Australian Antarctic Territory,NA,NA
716344,99999,"43,-82.3",43,-82.3,-18000,EST,CA,Canada,ca,Ontario,N7W 1B6,Sarnia
985260,99999,"12.217,120.2",12.217,120.2,NA,NA,PH,Philippines,ph,Palawan,5316,NA
745310,93065,"38.967,-104.817",38.967,-104.817,-25200,MST,US,United States of America,us,Colorado,80920,NA
745310,99999,"38.967,-104.817",38.967,-104.817,-25200,MST,US,United States of America,us,Colorado,80920,NA
627620,99999,"13.55,33.617",13.55,33.617,7200,CAT,SD,Sudan,sd,Sennar State,NA,Sennar
763994,99999,"25.767,-97.55",25.767,-97.55,-21600,CST,MX,Mexico,mx,Tamaulipas,NA,Matamoros
661200,99999,"-6.117,12.35",-6.117,12.35,3600,WAT,AO,Angola,ao,Zaire,NA,NA
606790,99999,"23.267,5.633",23.267,5.633,3600,CET,DZ,Algeria,dz,Tamanrasset,NA,Tamanghasset
728020,99999,"46.883,-55.417",46.883,-55.417,-12600,NST,CA,Canada,ca,Newfoundland and Labrador,NA,NA
726459,99999,"44.78,-87.32",44.78,-87.32,-21600,CST,US,United States of America,us,Wisconsin,54235,NA
862750,99999,"-26.917,-55.667",-26.917,-55.667,-10800,-3,PY,Paraguay,py,Itapúa,6000,Encarnacion
325590,99999,"53.1,160.033",53.1,160.033,NA,NA,RU,Russia,ru,Kamchatka Krai,NA,NA
628400,99999,"9.559,31.652",9.559,31.652,10800,EAT,SS,South Sudan,ss,Upper Nile,NA,Malakal
866850,99999,"-14.933,-53.883",-14.933,-53.883,-14400,-4,BR,Brazil,br,Mato Grosso,NA,NA
489565,99999,"15.183,106.233",15.183,106.233,25200,7,LA,Laos,la,Champasak Province,NA,NA
471630,99999,"34.983,126.383",34.983,126.383,32400,KST,KR,South Korea,kr,Jeollanam-do,NA,Muan-gun
307150,99999,"52.483,103.85",52.483,103.85,28800,8,RU,Russia,ru,Irkutsk Oblast,665836,Angarsk
28040,NA,"65.583,28.217",65.583,28.217,7200,EET,FI,Finland,fi,Northern Finland,NA,NA
431770,99999,"16.55,79.55",16.55,79.55,19800,IST,IN,India,in,Andhra Pradesh,522421,NA
725555,94946,"41.433,-99.6415",41.433,-99.64150000000001,-21600,CST,US,United States of America,us,Nebraska,68822,NA
725555,99999,"41.433,-99.6415",41.433,-99.64150000000001,-21600,CST,US,United States of America,us,Nebraska,68822,NA
29820,NA,"59.767,22.95",59.767,22.95,7200,EET,FI,Finland,fi,Southern Finland,NA,NA
507030,99999,"0,0",0,0,NA,NA,NA,NA,NA,NA,NA,NA
724398,99999,"36.883,-91.9",36.883,-91.9,-21600,CST,US,United States of America,us,Missouri,65789,NA
479455,99999,"25.945,131.327",25.945,131.327,32400,JST,JP,Japan,jp,Okinawa Prefecture,NA,NA
067200,99999,"46.22,7.327",46.22,7.327,3600,CET,CH,Switzerland,ch,Valais/Wallis,1965,NA
425390,99999,"24.2,72.2",24.2,72.2,19800,IST,IN,India,in,Gujarat,NA,NA
997463,99999,"46.2,-48",46.2,-48,NA,NA,NA,NA,NA,NA,NA,NA
720967,457,"30.718,-91.479",30.718,-91.479,-21600,CST,US,United States of America,us,Louisiana,70760,NA
720967,99999,"30.718,-91.479",30.718,-91.479,-21600,CST,US,United States of America,us,Louisiana,70760,NA
238080,99999,"61.133,52.133",61.133,52.133,10800,MSK,RU,Russia,ru,Komi Republic,NA,NA
70023,NA,"44.183,-0.267",44.183,-0.267,3600,CET,FR,France,fr,New Aquitaine,40120,NA
711200,99999,"54.405,-110.279",54.405,-110.279,-25200,MST,CA,Canada,ca,Alberta,NA,Cold Lake
970100,99999,"2.667,125.333",2.667,125.333,28800,WITA,ID,Indonesia,id,North Sulawesi,NA,NA
116450,99999,"50.583,16.333",50.583,16.333,3600,CET,CZ,Czechia,cz,Northeast,55001,NA
523910,99999,"41.75,103.967",41.75,103.967,28800,CST,CN,PRC,cn,Inner Mongolia,NA,NA
264460,99999,"56.533,27.267",56.533,27.267,7200,EET,LV,Latvia,lv,Latgale,NA,NA
570730,99999,"34.667,112.417",34.667,112.417,28800,CST,CN,PRC,cn,Henan,NA,Luoyang
067340,99999,"46.667,7.867",46.667,7.867,3600,CET,CH,Switzerland,ch,Bern,3812,NA
030220,99999,"57.481,-7.363",57.481,-7.363,0,GMT,GB,United Kingdom,gb,Scotland,HS7 5LA,NA
478690,99999,"30.633,130.983",30.633,130.983,32400,JST,JP,Japan,jp,Kagoshima Prefecture,NA,Nishinoomote
831170,99999,"-23.067,-43.15",-23.067,-43.15,-10800,-3,BR,Brazil,br,Rio de Janeiro,NA,Rio de Janeiro
040250,99999,"65.45,-22.2",65.45,-22.2,0,GMT,IS,Iceland,is,NA,NA,NA
570930,99999,"0,0",0,0,NA,NA,NA,NA,NA,NA,NA,NA
085700,99999,"39.833,-7.483",39.833,-7.483,0,WET,PT,Portugal,pt,Centro,6000-414 CASTELO BRANCO,Castelo Branco
27080,NA,"62.183,22.8",62.183,22.8,7200,EET,FI,Finland,fi,Western Finland,39930,NA
071790,34051,"48.783,5.983",48.783,5.983,3600,CET,FR,France,fr,Grand Est,54385,NA
071790,99999,"48.783,5.983",48.783,5.983,3600,CET,FR,France,fr,Grand Est,54385,NA
067530,99999,"46.517,8.683",46.517,8.683,3600,CET,CH,Switzerland,ch,Ticino,6780,NA
914920,99999,"2,-157.4",2,-157.4,NA,NA,KI,Kiribati,ki,NA,NA,Kiritimati
663100,99999,"-12.609,13.404",-12.609,13.404,3600,WAT,AO,Angola,ao,Benguela,666,Benguela
890530,99999,"-62.233,-58.633",-62.233,-58.633,NA,NA,NA,NA,NA,NA,NA,NA
997456,99999,"51.5,-30.9",51.5,-30.9,NA,NA,NA,NA,NA,NA,NA,NA
717154,99999,"47.8,-69.55",47.8,-69.55,-18000,EST,CA,Canada,ca,Quebec,G5R 3Y4,NA
468100,99999,"20.667,116.717",20.667,116.717,NA,NA,TW,ROC,tw,NA,805,Kaohsiung
24400,NA,"60.967,16.433",60.967,16.433,3600,CET,SE,Sweden,se,Gävleborgs län,NA,NA
073300,99999,"46.311,-0.402",46.311,-0.402,3600,CET,FR,France,fr,New Aquitaine,79230,NA
62200,NA,"53.083,4.75",53.083,4.75,3600,CET,NL,The Netherlands,nl,North Holland,1796AZ,Texel
710603,99999,"65.617,-118.117",65.617,-118.117,-25200,MST,CA,Canada,ca,Northwest Territories,NA,NA
838870,99999,"-27.4,-51.2",-27.4,-51.2,-10800,-3,BR,Brazil,br,Santa Catarina,NA,NA
536150,99999,"38.467,106.317",38.467,106.317,28800,CST,CN,PRC,cn,Ningxia Hui,750001,Yinchuan
724519,93967,"37.0955,-95.5665",37.0955,-95.56649999999999,-21600,CST,US,United States of America,us,Kansas,NA,NA
724519,99999,"37.0955,-95.5665",37.0955,-95.56649999999999,-21600,CST,US,United States of America,us,Kansas,NA,NA
869010,99999,"-23.417,-50.583",-23.417,-50.583,-10800,BRT,BR,Brazil,br,Paraná,NA,NA
013800,99999,"61.65,10.117",61.65,10.117,3600,CET,NO,Norway,no,Oppland,2632,NA
071233,99999,"48.517,-2.8",48.517,-2.8,3600,CET,FR,France,fr,Brittany,22000,NA
682678,99999,"-29.122,30.587",-29.122,30.587,7200,SAST,ZA,RSA,za,KwaZulu-Natal,NA,Umvoti Local Municipality
722547,53942,"30.681,-97.681",30.680999999999997,-97.68100000000001,-21600,CST,US,United States of America,us,Texas,78628,Georgetown
722547,99999,"30.681,-97.681",30.680999999999997,-97.68100000000001,-21600,CST,US,United States of America,us,Texas,78628,Georgetown
867920,99999,"-19.7,-51.183",-19.7,-51.183,-14400,AMT,BR,Brazil,br,Mato Grosso do Sul,NA,NA
917590,99999,"-13.83,-172.008",-13.83,-172.008,50400,WSDT,WS,Samoa,ws,NA,NA,NA
011080,99999,"65.7,11.85",65.7,11.85,3600,CET,NO,Norway,no,NA,8980,NA
842790,99999,"-4.378,-79.941",-4.378,-79.941,-18000,ECT,EC,Ecuador,ec,Loja,00593,Macará
720456,146,"38.0625,-83.9815",38.0625,-83.98150000000001,-18000,EST,US,United States of America,us,Kentucky,40353,NA
720456,99999,"38.0625,-83.9815",38.0625,-83.98150000000001,-18000,EST,US,United States of America,us,Kentucky,40353,NA
010881,99999,"68.467,17.5",68.467,17.5,3600,CET,NO,Norway,no,Nordland,8515,NA
041240,99999,"64.05,-22.333",64.05,-22.333,0,GMT,IS,Iceland,is,NA,NA,NA
725144,54723,"40.433,-76.567",40.433,-76.567,-18000,EST,US,United States of America,us,Pennsylvania,17077,Union Township
725144,99999,"40.433,-76.567",40.433,-76.567,-18000,EST,US,United States of America,us,Pennsylvania,17077,Union Township
107715,99999,"49.217,11.833",49.217,11.833,3600,CET,DE,Germany,de,Bavaria,92366,NA
727200,99999,"46.05,-74.283",46.05,-74.283,-18000,EST,CA,Canada,ca,Quebec,J8C 2Z7,NA
113850,99999,"47.817,16.033",47.817,16.033,3600,CET,AT,Austria,at,Lower Austria,2761,Gemeinde Hohe Wand
722141,3731,"36.023,-78.33",36.023,-78.33,-18000,EST,US,United States of America,us,North Carolina,27549,NA
722141,99999,"36.023,-78.33",36.023,-78.33,-18000,EST,US,United States of America,us,North Carolina,27549,NA
940500,99999,"-5.65,147.8",-5.65,147.8,36000,10,PG,Papua New Guinea,pg,Morobe,NA,NA
986180,99999,"9.742,118.759",9.742,118.759,28800,8,PH,Philippines,ph,Palawan,5300,Puerto Princesa
411640,99999,"25.833,51.267",25.833,51.267,10800,3,QA,Qatar,qa,Al Ghuwariyah,NA,NA
27660,NA,"63.15,31.05",63.15,31.05,7200,EET,FI,Finland,fi,Eastern Finland,NA,NA
484360,99999,"14.631,102.721",14.631,102.721,25200,ICT,TH,Thailand,th,Buri Ram Province,NA,NA
718020,99999,"47.517,-52.783",47.517,-52.783,-12600,NST,CA,Canada,ca,Newfoundland and Labrador,A1N 3J5,Mount Pearl
345230,99999,"48.567,39.25",48.567,39.25,7200,EET,UA,Ukraine,ua,Luhansk Oblast,91000-91479,Luhansk
11800,NA,"68.8,16.533",68.8,16.533,3600,CET,NO,Norway,no,Troms,9405,NA
693940,99999,"74.5,-113.383",74.5,-113.383,-25200,MST,CA,Canada,ca,Northwest Territories,NA,NA
720634,220,"34.315,-81.109",34.315,-81.109,-18000,EST,US,United States of America,us,South Carolina,29132,NA
720634,99999,"34.315,-81.109",34.315,-81.109,-18000,EST,US,United States of America,us,South Carolina,29132,NA
476410,99999,"35.983,139.067",35.983,139.067,32400,JST,JP,Japan,jp,Saitama Prefecture,368-0041,Chichibu
082350,99999,"40.35,-1.117",40.35,-1.117,3600,CET,ES,Spain,es,Aragon,44003,Teruel
430410,99999,"19.083,82.033",19.083,82.033,19800,IST,IN,India,in,Chhattisgarh,494001,Jagdalpur
104050,99999,"51.6,6.15",51.6,6.15,3600,CET,DE,Germany,de,North Rhine-Westphalia,47652,NA
566710,99999,"26.65,102.25",26.65,102.25,28800,CST,CN,PRC,cn,Sichuan,NA,NA
318780,99999,"45.1,133.5",45.1,133.5,36000,10,RU,Russia,ru,Primorsky Krai,692091,NA
868900,99999,"-22.042,-41.052",-22.042,-41.052,-10800,-3,BR,Brazil,br,Rio de Janeiro,NA,Campos
942610,99999,"-18.75,138.7",-18.75,138.7,36000,AEST,AU,Australia,au,Queensland,NA,NA
643800,99999,"-2.467,28.917",-2.467,28.917,7200,CAT,RW,Rwanda,rw,Western Province,NA,Gihundwe
872000,99999,"-28.633,-65.117",-28.633,-65.117,-10800,ART,AR,Argentina,ar,SDE,4230,NA
433150,99999,"11.833,75.333",11.833,75.333,19800,IST,IN,India,in,Kerala,670022,Kannur
063910,99999,"51.5,6.2",51.5,6.2,3600,CET,NL,The Netherlands,nl,Limburg,5944PA,Venlo
602950,99999,"25.233,-10.417",25.233,-10.417,0,GMT,MR,Mauritania,mr,Tiris Zemmour,NA,NA
28240,NA,"67.983,24.25",67.983,24.25,7200,EET,FI,Finland,fi,Northern Finland,NA,NA
321210,99999,"47.983,142.2",47.983,142.2,NA,NA,RU,Russia,ru,Sakhalin Oblast,NA,NA
314230,99999,"52.9,138.867",52.9,138.867,36000,10,RU,Russia,ru,Khabarovsk Krai,682390,сельское поселение Село Удинск
22640,NA,"64.083,18.417",64.083,18.417,3600,CET,SE,Sweden,se,Västerbottens län,91993,NA
246710,99999,"63.95,135.867",63.95,135.867,32400,9,RU,Russia,ru,Sakha Republic,NA,Томпонский наслег
997283,99999,"41.35,-72.08",41.35,-72.08,-18000,EST,US,United States of America,us,Connecticut,06340,Groton
720493,54758,"44.886,-72.231",44.886,-72.231,-18000,EST,US,United States of America,us,Vermont,05855,NA
720493,99999,"44.886,-72.231",44.886,-72.231,-18000,EST,US,United States of America,us,Vermont,05855,NA
362290,99999,"50.283,85.617",50.283,85.617,25200,7,RU,Russia,ru,Altai Republic,649490,NA
255380,99999,"64.217,164.233",64.217,164.233,43200,12,RU,Russia,ru,Kamchatka Krai,NA,NA
034530,99999,"52.736,-0.649",52.736,-0.649,0,GMT,GB,United Kingdom,gb,England,LE15 7BL,NA
024100,99999,"60.683,13.7",60.683,13.7,3600,CET,SE,Sweden,se,Dalecarlia,78290,NA
407126,99999,"26.81,53.356",26.81,53.356,12600,330,IR,Iran,ir,Hormozgan Province,NA,NA
953150,99999,"-24.4,116.3",-24.4,116.3,28800,AWST,AU,Australia,au,Western Australia,NA,NA
710820,99999,"82.5,-62.333",82.5,-62.333,-18000,EST,CA,Canada,ca,Nunavut,NA,NA
726770,24033,"45.807,-108.542",45.807,-108.542,-25200,MST,US,United States of America,us,Montana,59102,Billings
697764,99999,"17.67,54.02",17.67,54.02,14400,4,OM,Oman,om,Dhofar,NA,NA
171990,99999,"38.35,38.317",38.35,38.317,10800,3,TR,Turkey,tr,Eastern Anatolia Region,44070,Malatya
073740,99999,"46.17,3.404",46.17,3.404,3600,CET,FR,France,fr,Auvergne-Rhône-Alpes,03110,NA
786311,99999,"16.914,-89.866",16.914,-89.866,-21600,CST,GT,Guatemala,gt,Petén,17001,NA
069545,99999,"55.6,7.624",55.6,7.624,NA,NA,DK,Denmark,dk,NA,NA,NA
995230,99999,"56.3,2.01",56.3,2.01,NA,NA,NA,NA,NA,NA,NA,NA
488550,99999,"16.044,108.199",16.044,108.199,25200,7,VN,Vietnam,vn,Danang,55000,NA
474870,99999,"42.783,141.7",42.783,141.7,32400,JST,JP,Japan,jp,Hokkaido,066-0064,Tomakomai
406740,99999,"31.267,45.267",31.267,45.267,10800,3,IQ,Iraq,iq,Muthanna,312,NA
164910,99999,"35.5,12.6",35.5,12.6,3600,CET,IT,Italy,it,Sicily,NA,Lampedusa e Linosa
325620,99999,"52.833,156.3",52.833,156.3,43200,12,RU,Russia,ru,Kamchatka Krai,NA,Усть-Большерецкое сельское поселение
338388,99999,"47.838,27.781",47.838,27.781,7200,EET,MD,Moldova,md,NA,NA,NA
433330,99999,"11.667,92.717",11.667,92.717,19800,IST,IN,India,in,Andaman and Nicobar Islands,744101,NA
77400,NA,"42.45,2",42.45,2,3600,CET,ES,Spain,es,Catalonia,17527,NA
722117,99999,"27.6,-82.77",27.6,-82.77,-18000,EST,US,United States of America,us,Florida,NA,NA
840560,99999,"0.033,-78.233",0.033,-78.233,-18000,-5,EC,Ecuador,ec,Pichincha,NA,NA
483240,99999,"17.633,99.25",17.633,99.25,25200,ICT,TH,Thailand,th,Lampang Province,NA,Thoen District
783750,99999,"22.767,-82.133",22.767,-82.133,-18000,CST,CU,Cuba,cu,Mayabeque,NA,NA
010200,99999,"76.483,16.55",76.483,16.55,3600,CET,SJ,Norway,no,Svalbard,NA,NA
080143,99999,"39.583,-0.45",39.583,-0.45,3600,CET,ES,Spain,es,Valencian Community,46980,NA
027690,99999,"62.417,22.183",62.417,22.183,7200,EET,FI,Finland,fi,Western Finland,61801,NA
030850,99999,"57.067,-2.533",57.067,-2.533,0,GMT,GB,United Kingdom,gb,Scotland,AB31 4BG,NA
480180,99999,"24.167,96.333",24.167,96.333,23400,MMT,MM,Myanmar,mm,Sagaing,NA,NA
041450,99999,"65.667,-20.3",65.667,-20.3,0,GMT,IS,Iceland,is,NA,540,NA
23550,NA,"61.7,17.533",61.7,17.533,NA,NA,SE,Sweden,se,Gävleborgs län,NA,NA
722015,12850,"24.583,-81.683",24.583,-81.683,-18000,EST,US,United States of America,us,Florida,NA,NA
38793,NA,"50.817,-0.267",50.817,-0.267,NA,NA,GB,United Kingdom,gb,England,NA,Adur
724520,3957,"37.284,-98.553",37.284,-98.553,-21600,CST,US,United States of America,us,Kansas,67104,NA
696404,99999,"35.3,43.833",35.3,43.833,10800,3,IQ,Iraq,iq,Kirkuk,300,NA
62000,NA,"52.033,4.35",52.033,4.35,3600,CET,NL,The Netherlands,nl,South Holland,2289,NA
959350,99999,"-36.217,150.133",-36.217,150.133,39600,AEDT,AU,Australia,au,New South Wales,2546,NA
536980,99999,"38.067,114.35",38.067,114.35,28800,CST,CN,PRC,cn,Hebei,NA,NA
583240,99999,"0,0",0,0,NA,NA,NA,NA,NA,NA,NA,NA
876460,99999,"-37.533,-59.567",-37.533,-59.567,-10800,-3,AR,Argentina,ar,Buenos Aires,NA,NA
276120,99999,"55.833,37.617",55.833,37.617,10800,MSK,RU,Russia,ru,Moscow,127427,NA
685740,99999,"-30.533,29.483",-30.533,29.483,7200,SAST,ZA,RSA,za,KwaZulu-Natal,NA,Greater Kokstad Local Municipality
722018,99999,"34.633,-103.633",34.633,-103.633,-25200,MST,US,United States of America,us,New Mexico,88124,NA
860040,99999,"-19.917,-60.767",-19.917,-60.767,-10800,-3,PY,Paraguay,py,NA,NA,NA
605300,99999,"35.017,-1.333",35.017,-1.333,3600,CET,DZ,Algeria,dz,Tlemcen,NA,NA
915620,99999,"-18.783,168.817",-18.783,168.817,NA,NA,VU,Vanuatu,vu,Tafea,NA,NA
547640,99999,"0,0",0,0,NA,NA,NA,NA,NA,NA,NA,NA
020180,99999,"67.533,18.233",67.533,18.233,3600,CET,SE,Sweden,se,Norrbottens län,NA,NA
749092,99999,"37.1,-95.583",37.1,-95.583,-21600,CST,US,United States of America,us,Kansas,NA,NA
