usaf,lat,lon
624580,28.9,33.183
624590,28.209,33.646
624600,27.967,34.383
624620,30.82,30.191
624630,27.178,33.799
624639,27.967,34.383
624640,27.283,33.733
624650,26.133,34.25
624655,29.6,34.767
624670,28.483,34.5
624760,23.133,35.583
625600,30.1,-19.4
625620,28.1,-15
625630,31.2,-13.5
625650,28.1,-15.1
625660,29.5,-14.4
625680,30.3,-28.2
625700,0,0
625750,27.6,-16.1
625760,27.3,-18.1
626000,21.817,31.483
626150,22.217,36.65
626200,20.75,32.55
626350,19.833,36.967
626400,19.533,33.317
626410,19.583,37.217
626414,19.434,37.234
626500,19.154,30.43
626520,19.1,37.333
626600,18.55,31.85
626610,18.95,36.833
626700,18.333,36.367
626710,18.433,37.733
626750,18.233,38.183
626800,17.7,33.967
626810,17.55,36.1
626820,17.567,33.933
627000,16.7,33.433
627210,15.589,32.553
627220,15.833,36.15
627230,15.667,32.533
627300,15.387,36.329
627330,15.317,35.6
627350,14.217,35.85
627500,14,32.333
627510,14.4,33.483
627520,14.033,35.4
627560,14.417,29.083
627600,13.615,25.325
627610,13.95,33.583
627620,13.55,33.617
627700,13.483,22.45
627710,13.153,30.233
627720,13.167,32.667
627730,13.15,33.95
627740,13.067,33.95
627800,12.9,23.483
627810,12.7,28.433
627900,12.05,24.883
627950,12.733,34.133
628010,11.75,32.783
628020,11.85,34.383
628030,11.867,31.05
628050,11.786,34.337
628080,11.467,26.45
628090,11.333,27.817
628100,11.138,29.701
628400,9.559,31.652
628500,8.767,27.4
628550,9.233,29.833
628600,8.617,33.067
628700,8.129,34.563
628710,8.467,25.683
628800,7.7,28.017
628810,7.783,33.017
628900,7.283,28.75
629050,6.8,33.133
629310,4.917,29.467
629400,4.567,28.4
629407,5.6,27.467
629410,4.872,31.601
629510,4.267,33.567
629550,4.083,30.667
630060,16.667,38.333
630100,15.133,36.7
630130,15.55,37.883
630140,15.75,38.45
630210,15.292,38.911
630220,15.433,39.083
630230,15.617,39.45
630290,14.883,58.817
630300,14.833,39.333
630430,13.067,42.717
631080,60.133,1.7
631100,59.5,1.517
631150,11.783,42.883
631250,11.55,43.15
631252,11.55,43.133
631260,11.6,43.15
631370,57.8,1.8
631410,11.1,42.367
631450,11.167,42.717
631500,9.95,43.183
631600,10.389,44.941
631700,9.518,44.089
631750,9.517,45.567
631800,10.633,47.367
631900,8.5,47.367
632000,11.95,50.733
632100,11.283,49.183
632200,10.3,50.233
632250,9.517,49.083
632270,7.95,48.5
632280,7.95,49.783
632300,6.85,47.267
632350,5.333,48.567
632370,4.7,46.617
632400,4.7,45.217
632450,4.183,43.867
632470,3.133,43.667
632480,3.583,42.45
632500,2.35,42.3
632580,2.15,45.133
632600,2.033,45.35
632610,1.833,44.75
632620,1.717,44.767
632650,0.517,42.067
632660,0.5,42.767
632700,-0.367,42.433
632710,-0.333,42.567
633299,14.147,38.773
633300,13.467,39.533
633310,12.52,37.434
633320,11.608,37.322
633330,11.083,39.717
633340,10.35,37.717
633400,9.083,36.45
634020,7.666,36.817
634030,8.167,35.55
634043,10.019,34.586
634500,8.978,38.799
634510,8.733,39
634520,9.417,41
634530,8.867,39.9
634531,8.933,40.083
634600,7.067,38.05
634710,9.625,41.854
634723,6.367,39.833
634730,9.333,42.717
634740,7.133,40
634750,6.75,44.267
634760,7.15,40.7
634770,0,0
634780,5.935,43.579
635000,6.039,37.59
635320,5.867,38.95
635330,5.283,39.75
636020,3.05,30.917
636120,3.122,35.609
636190,3.533,39.05
636240,3.933,41.867
636280,2.3,31.583
636300,2.806,32.272
636304,2.25,32.9
636310,2.283,32.933
636350,2.517,34.583
636353,2.533,34.65
636410,2.3,37.9
636540,1.683,31.717
636580,1.728,33.623
636610,0.972,34.959
636710,1.733,40.092
636735,-1.405,35.008
636740,0.183,30.1
636763,0.667,30.283
636800,0.317,32.617
636820,0.45,33.183
636840,0.683,34.167
636860,0.483,35.3
636870,0.271,34.787
636880,0.404,35.239
636940,0.017,37.067
636943,-0.067,37.033
636944,0.233,38.183
636950,0.083,37.65
636953,0.35,37.583
637020,-0.617,30.65
637050,0.042,32.444
637080,-0.086,34.729
637085,-0.683,34.7
637090,-0.667,34.783
637100,-0.367,35.35
637110,-0.4,34.133
637120,-0.017,35.55
637140,-0.267,36.1
637170,-0.5,36.967
637200,-0.5,37.45
637230,-0.464,39.648
637260,-1.25,29.983
637290,-1.333,31.817
637330,-1.5,33.8
637335,-3.367,34.833
637370,-1.133,35.833
637380,-1.883,36.283
637390,-1.277,36.862
637400,-1.319,36.928
637403,-1.3,36.75
637410,-1.3,36.75
637420,-1.322,36.815
637560,-2.444,32.933
637660,-2.283,37.833
637720,-2.252,40.913
637840,-3.65,33.35
637890,-3.368,36.633
637900,-3.35,37.333
637910,-3.429,37.074
637930,-3.4,38.567
637990,-3.229,40.102
638010,-4.883,29.633
638100,-4.8,34.717
638160,-4.083,37.717
638180,-4.883,38.283
638200,-4.035,39.594
638320,-5.083,32.833
638400,-5.433,38.033
638430,-5.1,38.633
638440,-5.092,39.071
638450,-5.257,39.811
638620,-6.17,35.753
638630,-6.2,36.433
638660,-6.833,37.65
638700,-6.222,39.225
638810,-7.967,31.63
638870,-7.669,35.752
638940,-6.878,39.203
638950,-7.917,39.667
639003,-3.5,33
639193,-8.933,39.517
639320,-8.933,33.467
639350,-9.367,34.75
639360,-8.667,36.717
639620,-10.683,35.583
639690,-10.35,38.75
639700,-10,39.7
639710,-10.339,40.182
639800,-4.674,55.522
639810,-4.319,55.691
639850,-4.683,55.533
639950,-9.35,46.533
639960,-10.1,51.167
639970,-3.233,37.233
640050,0.023,18.289
640060,3.235,19.771
640080,1.217,19.8
640085,0.482,25.338
640140,2.317,21.567
640150,3.633,18.633
640160,2.183,22.55
640180,1.25,23.6
640210,3.8,23.817
640340,2.783,24.783
640400,0.518,25.155
640460,1.55,25.333
640560,1.083,27.133
640620,2.767,27.65
640710,1.367,29.067
640720,0.133,29.267
640750,1.45,29.867
640760,1.5,30.217
640770,1.567,30.217
641010,-1.05,17.2
641080,-3.311,17.382
641150,-1.967,18.267
641260,-0.217,20.85
641460,-3.483,23.467
641520,-0.583,24.35
641550,-2.919,25.915
641556,-6.121,23.569
641560,-2.6,26.55
641570,-1.183,29.45
641620,-0.75,26.567
641700,-1.417,27
641750,-1.533,28.9
641800,-2.517,28.85
641840,-1.683,29.233
642010,-5.931,12.352
642030,-5.917,12.45
642040,-5.85,13.1
642060,-5.517,13.583
642070,-5.8,13.433
642090,-4.95,14.133
642100,-4.386,15.445
642110,-4.317,15.317
642170,-4.917,17.067
642200,-4.367,15.25
642220,-5.036,18.786
642230,-7.283,19
642240,-4.333,20.583
642280,-6.417,20.85
642350,-5.9,22.469
642460,-4.967,23.433
642470,-6.167,23.617
642480,-7.133,23.733
642640,-4.517,26.583
642760,-5.35,27
642820,-7.283,27.433
642850,-5.883,29.183
642910,-7.067,29.783
643020,-8.35,22.583
643150,-8.642,25.253
643280,-10.766,25.506
643480,-8.6,27.333
643600,-11.591,27.531
643700,-11.65,27.467
643800,-2.467,28.917
643810,-1.677,29.259
643830,-1.5,29.633
643840,-2.6,29.733
643870,-1.969,30.139
643900,-3.324,29.319
643970,-2.833,30.333
644000,-4.816,11.887
644007,-4.217,13.283
644010,-4.2,12.7
644020,-3.983,13.917
644030,-3.483,12.617
644050,-3.683,13.35
644500,-4.252,15.253
644510,-3.817,15.25
644520,-2.617,16.217
644530,-2.533,14.767
644540,-1.867,15.867
644550,-1.217,16.8
644560,-0.017,15.65
644580,1.616,16.038
644590,1.617,18.067
644600,2.067,14.133
644620,0.1,13.55
644625,10.28,15.38
644630,-5.583,14.817
645000,0.459,9.412
645010,-0.712,8.754
645030,-3.417,10.65
645040,1,9.6
645070,-2.85,11.017
645100,2.076,11.493
645120,1.543,11.581
645450,1.017,13.933
645500,-1.845,11.057
645510,-0.704,10.246
645520,0.783,11.533
645525,1.55,11.567
645530,-1.633,13.6
645533,-1.65,13.433
645560,0.579,12.891
645600,-0.833,12.717
645650,-1.533,13.267
645700,-1.667,13.4
646000,4.222,15.786
646010,5.967,15.633
646030,6.5,18.267
646050,5.267,17.633
646100,6.483,17.433
646500,4.398,18.519
646503,4.4,18.517
646540,8.4,20.65
646550,6.533,21.983
646560,4.733,22.833
646580,10.283,22.783
646590,5.4,26.5
646600,5.85,20.65
646610,6.5,23.267
646620,5.05,21.2
646650,4.317,21.183
647000,12.134,15.034
647010,14.117,15.317
647020,13.433,14.733
647040,20.45,16.567
647050,10.483,16.717
647060,8.624,16.071
647070,13.65,16.5
647080,12.383,17.05
647085,14.517,20.9
647086,9.4,16.3
647090,9.367,14.917
647200,21.45,17.05
647500,9.15,18.383
647510,13.217,18.317
647530,17.917,19.111
647540,11.033,20.283
647550,12.233,21.417
647560,13.847,20.844
647570,17.167,21.55
647580,12.183,18.683
648100,3.755,8.709
648200,1.9,9.8
648510,10.451,14.257
648514,10.367,15.233
648530,10.1,14.45
648600,9.336,13.37
648700,7.357,13.559
648800,6.783,11.817
648820,6.533,14.367
648821,10.433,14.25
648900,5.717,9.283
648920,6.039,10.123
648930,5.637,10.751
649000,5.55,12.367
649010,5.6,14.067
649100,4.006,9.719
649110,4.95,9.933
649120,4.089,9.361
649200,4.733,11.25
649220,4.65,12.4
649300,4.6,13.733
649310,4.467,14.367
649420,3.65,10.767
649500,3.723,11.553
649504,3.836,11.523
649600,3.967,13.2
649610,3.15,13.617
649620,3.517,15.1
649700,2.367,9.8
649710,2.95,9.9
649730,2.383,11.283
650010,10.883,4.75
650020,6.467,7.567
650030,12.467,4.217
650035,7.247,5.301
650100,12.916,5.207
650150,12.172,6.696
650190,10.696,7.32
650280,13.017,7.683
650300,11.13,7.686
650460,12.048,8.525
650550,10.283,9.817
650640,12.883,10.467
650730,11.7,11.033
650750,10.283,11.15
650820,11.85,13.083
651000,7.362,3.978
651010,8.44,4.494
651080,8.667,3.383
651120,9.1,6.017
651125,9.007,7.263
651230,9.617,6.533
651240,8.55,8.533
651250,9.25,7
651340,9.64,8.869
651450,8.183,9.75
651670,9.258,12.43
652000,7.967,3.6
652010,6.577,3.321
652015,11.85,13.083
652016,5.417,7.2
652020,6.5,3.383
652030,6.45,3.4
652080,7.433,3.9
652100,6.833,3.933
652130,7.167,3.333
652150,7.783,4.483
652220,7.1,4.833
652240,7.65,5.2
652290,6.317,5.1
652320,7.25,5.3
652360,5.517,5.733
652430,7.8,6.733
652450,6.15,6.783
652460,6.2,7.05
652500,5.015,6.95
652520,5.483,7
652570,6.467,7.55
652600,5.05,7.917
652640,4.976,8.347
652710,7.704,8.614
652720,6.667,8.8
652730,5.967,8.717
652740,6.6,9.317
652750,6.667,8.8
652850,4.1,9.35
652920,5.717,9.283
653060,11.133,2.933
653190,10.317,1.383
653300,9.35,2.617
653330,8.867,2.6
653350,8.033,2.467
653380,7.167,2.067
653440,6.357,2.384
653510,10.867,0.25
653520,10.367,0.467
653550,9.767,1.091
653570,9.55,1.167
653610,8.983,1.15
653760,7.583,1.117
653765,10.8,0.25
653780,6.95,0.583
653800,6.583,1.5
653870,6.166,1.255
654010,10.9,-1.1
654040,10.083,-2.508
654080,4.883,-0.233
654160,9.033,-2.483
654180,9.557,-0.863
654200,9.45,-0.017
654220,6.717,-0.4
654290,10.883,-0.917
654320,7.75,-2.1
654360,5.2,-0.933
654370,7.817,-0.033
654390,7.362,-2.329
654420,6.715,-1.591
654430,9.417,0.883
654450,6.2,-2.333
654490,5.6,0.167
654500,6.667,-0.75
654530,6.6,0.467
654570,5.933,-0.983
654590,6.083,-0.25
654600,6.1,0.117
654620,6.117,0.8
654640,9.45,0.017
654650,4.867,-2.233
654670,4.896,-1.775
654690,5.2,-1.067
654710,6.083,0.117
654720,5.605,-0.167
654730,5.617,0
654750,5.783,0.633
654780,6.667,0.5
654810,5.767,0.633
654850,5.917,0.983
655000,14.633,-0.067
655010,14.033,-0.033
655020,13.567,-2.417
655030,12.353,-1.512
655050,12.467,-3.483
655070,12.033,0.367
655100,11.16,-4.331
655160,11.75,-2.933
655180,11.15,-1.15
655220,10.333,-3.183
655280,9.5,-7.567
655360,9.387,-5.557
655390,9.6,-5.2
655450,8.05,-2.783
655480,7.272,-7.587
655550,7.739,-5.074
655570,6.133,-5.95
655600,6.793,-6.473
655620,6.65,-4.7
655630,6.903,-5.366
655780,5.261,-3.926
655850,5.3,-3.3
655920,4.417,-7.367
655940,4.747,-6.661
655990,4.95,-6.083
656020,6.289,-10.759
656600,6.234,-10.362
661040,-5.597,12.188
661160,-5.867,13.433
661180,-6.27,14.247
661200,-6.117,12.35
661210,-6.033,15.117
661300,-7.233,12.867
661360,-7.167,14.267
661361,-15.267,12.15
661362,-7.4,20.817
661363,-11.167,13.85
661365,-6.133,12.367
661400,-7.583,15
661420,-7.683,15.367
661520,-7.4,20.817
661600,-8.858,13.231
661720,-9.283,14.917
661870,-8.367,18.933
662100,-11.2,13.85
662150,-9.525,16.312
662230,-6.267,14.25
662260,-9.689,20.432
662400,-10.7,13.75
662600,-11.2,13.85
662700,-11.417,15.117
662850,-11.768,19.898
662960,-11.867,22.9
663050,-12.367,13.533
663100,-12.609,13.404
663180,-12.809,15.761
663250,-12.405,16.947
663900,-14.925,13.575
664100,-14.65,17.683
664220,-15.2,12.15
664470,-15.833,20.35
664500,-16.6,11.717
664600,-17.043,15.684
664850,-16.717,15
670010,-11.7,43.233
670020,-11.534,43.272
670040,-12.132,44.43
670050,-12.805,45.281
670090,-12.349,49.292
670120,-13.312,48.315
670170,-13.376,50.003
670190,-14.63,47.764
670200,-14.883,47.983
670220,-14.652,49.621
670230,-14.279,50.175
670250,-14.999,50.32
670270,-15.667,46.352
670370,-16.742,44.481
670450,-16.95,46.833
670560,-17.683,45.167
670670,-17.633,48.5
670720,-17.094,49.816
670730,-18.05,44.033
670735,-17.483,43.967
670736,-16.083,45.367
670830,-18.797,47.479
670850,-18.867,47.5
670950,-18.11,49.393
671070,-19.817,47.067
671090,-19.033,47.167
671091,-19.029,47.172
671130,-19.833,48.8
671131,-19.563,45.451
671170,-20.285,44.318
671280,-19.467,55.483
671290,-26.467,59.45
671300,-19.133,55.433
671310,-21.754,43.376
671350,-21.667,45.167
671370,-21.442,47.112
671430,-21.202,48.358
671500,-21.667,40.35
671520,-22.55,45.4
671570,-22.805,47.821
671610,-23.383,43.728
671940,-25.55,45.533
671970,-25.038,46.956
671980,-37.833,77.567
671990,-48.667,70.167
672050,-11.362,40.355
672100,-11.6,35.433
672150,-12.987,40.522
672170,-13.274,35.266
672210,-13.225,37.552
672230,-13.133,39.033
672250,-14.917,33.617
672290,-14.705,34.352
672310,-14.817,36.533
672370,-15.106,39.282
672410,-15.033,40.672
672430,-15.617,30.433
672500,-15.6,34.433
672600,-16.1,35.767
672610,-16.183,33.583
672614,-16.105,33.64
672651,-16.833,36.983
672730,-16.217,39.9
672790,-17.367,35.033
672800,-17.833,35.333
672830,-17.856,36.869
672850,-17.267,38.15
672871,-18.067,33.167
672950,-19.151,33.429
672970,-19.796,34.908
672991,-20.467,32.767
673050,-21.55,32.967
673051,-21.55,32.967
673080,-22.083,31.683
673090,-22.083,33.367
673150,-22.018,35.313
673230,-23.867,35.383
673270,-24.05,34.717
673310,-24.483,32.083
673350,-25.05,33.633
673390,-25.967,32.6
673410,-25.921,32.573
673460,-26.283,32.183
674030,-9.8,29.083
674035,-11.717,29.117
674130,-8.85,31.333
674210,-9.7,33.267
674230,-9.954,33.893
674240,-10.967,33.733
674410,-11.75,24.433
674420,-13.267,31.933
674610,-11.1,28.85
674690,-11.367,29.9
674750,-10.217,31.133
674760,-10.1,31.25
674770,-11.9,31.433
674810,-10.117,32.633
674850,-11.883,33.617
674890,-11.445,34.012
674930,-11.6,34.3
675310,-13.533,23.117
675410,-13.533,25.85
675430,-13.6,24.2
675510,-12.167,26.367
675610,-12.983,28.65
675630,-12.6,28.117
675705,-13.067,31.763
675710,-13.233,30.217
675750,-13.633,29.433
675800,-13.65,32.567
675810,-13.55,32.583
675830,-12.283,33.2
675840,-13.017,33.467
675850,-13.983,33.633
675860,-13.789,33.781
675870,-13.983,33.783
675880,-14.167,33.667
675890,-12.483,34.083
675910,-12.917,34.267
675970,-13.75,34.583
675990,-13.267,31.933
676250,-14.85,22.7
676330,-15.255,23.162
676410,-14.8,24.8
676550,-15.067,27.183
676590,-15.767,27.917
676610,-15.417,28.333
676620,-14.4,28.5
676630,-14.45,28.467
676650,-15.333,28.45
676660,-15.414,28.331
676670,-15.55,28.25
676730,-14.25,31.283
676870,-15.783,35.033
676890,-14.317,34.267
676900,-14.083,34.917
676920,-15.517,35.217
676930,-15.679,34.974
676950,-14.433,35.25
676960,-14.75,35.667
676990,-16.083,35.583
677310,-16.1,23.267
677410,-17.467,24.3
677430,-17.8,25.817
677510,-16,27.6
677530,-16.833,27.067
677550,-17.617,27.333
677610,-16.52,28.885
677650,-16.833,29.617
677670,-15.633,30.417
677710,-17.367,30.2
677730,-16.65,30.7
677740,-17.833,31.017
677750,-17.932,31.093
677790,-16.783,31.583
677810,-17.432,32.185
677850,-17.583,30.967
677890,-17.033,30.983
677910,-15.917,35.067
677930,-16.15,35.217
677960,-16.5,34.95
677970,-16.517,35.15
678430,-18.096,25.839
678530,-18.63,27.021
678550,-18.95,27.8
678570,-18.2,27.967
678610,-18.217,28.933
678630,-19,28.9
678650,-18.933,29.833
678670,-19.436,29.862
678690,-18.317,29.883
678710,-19.033,30.883
678750,-19.317,31.433
678770,-18.183,31.467
678810,-18.533,32.133
678813,-18.183,31.467
678850,-18.983,32.45
678890,-18.283,32.75
678910,-19.317,30.6
678950,-18.717,32.85
678970,-19.883,32.883
678990,-18.617,31.567
679510,-20.483,27.8
679610,-20.917,28.45
679630,-20.383,28.5
679640,-20.15,28.617
679650,-20.017,28.618
679670,-21.383,28.983
679690,-21.05,29.367
679710,-20.317,30.067
679740,-19.833,30.783
679750,-20.055,30.859
679760,-20.55,31.083
679770,-21.008,31.579
679790,-20.333,31.467
679830,-20.2,32.617
679890,-20.417,32.317
679910,-22.217,30
680010,-17.633,24.183
680015,-17.633,24.183
680020,-22.612,17.08
680021,-18.067,13.85
680022,-22.117,14.283
680023,-20.367,14.967
680025,-17.633,24.167
680026,-28.585,16.447
680027,-26.667,16.292
680029,-19.583,20.533
680031,-19.983,13
680032,-21.133,18.767
680035,-24.167,19.167
680040,-20.43,16.67
680045,-17.483,16.322
680055,-19.267,17.733
680060,-17.933,15.983
680065,-24.017,19.733
680066,-28.75,17.617
680067,-24.767,16.983
680068,-17.8,15.7
680069,-18.117,21.617
680071,-17.884,15.067
680072,-26.783,19.633
680075,-20.603,17.468
680100,-19.183,15.917
680120,-19.267,17.733
680130,-17.883,15.95
680140,-19.602,18.123
680150,-20.433,16.667
680151,-28,18.75
680152,-17.567,17.217
680153,-19.133,13.6
680160,-19.333,12.717
680180,-17.956,19.719
680240,-21.7,21.65
680250,-18.27,25.633
680260,-18.367,21.85
680281,0,0
680290,-17.833,25.162
680300,-18.533,25.633
680310,-19.333,23.417
680320,-19.973,23.431
680340,-20.25,25.083
680380,-20.553,26.116
680400,-21.417,25.6
680540,-21.16,27.475
680560,-22.05,27.817
680700,-22.05,27.817
680980,-22.98,14.645
681000,-22.658,14.567
681020,-20.114,16.154
681040,-22.883,14.433
681041,-24.605,17.925
681045,-22.983,14.65
681060,-23.57,15.05
681080,-21.233,14.85
681090,-23.867,18
681100,-22.567,17.1
681105,-23.5,17
681110,-20.07,16.13
681115,-23.25,17.067
681120,-22.48,17.471
681140,-21.417,15.933
681160,-22.5,18.967
681480,-23.083,26.8
681500,0,0
681510,-23.367,25.85
681550,-23.683,27.7
681560,-23.733,27.683
681590,-23.967,26.917
681620,-23.15,28.217
681630,-23.6,28.383
681710,-22.683,29.1
681715,-29.63,31.13
681740,-23.867,29.45
681760,-23.15,29.567
681780,-23.15,29.7
681800,-22.267,29.9
681810,-22.617,30.167
681820,-23.083,30.283
681830,-23.067,30.383
681840,-25.1,30.467
681844,-24.55,30.867
681850,-25.1,30.467
681860,-23.833,30.15
681863,-23.824,30.329
681880,-23.767,30.067
681900,-23.937,31.155
681903,-23.9,30.683
681910,-23.933,31.15
681920,-22.967,30.5
681940,-22.45,31.317
681960,-22.683,31.017
682120,-24.5,17.867
682200,-23.667,24.167
682260,-24.017,21.883
682300,-25.033,22.133
682320,-23.8,24.433
682340,-24.602,24.691
682390,-25.833,23.533
682400,-24.555,25.918
682410,-24.683,26.2
682413,-25.8,25.55
682420,-25.798,25.548
682425,-25.883,25.65
682430,-24.6,26.517
682440,-24.667,25.917
682500,-25.333,27.167
682513,-34.533,20.033
682520,-25.717,27.3
682530,-24.583,27.417
682550,-25.65,27.233
682570,-25.25,27.217
682580,-24.233,28.033
682610,-25.817,28.25
682620,-25.733,28.183
682623,-25.833,28.217
682630,-25.917,28.217
682635,-25.939,27.926
682640,-25.83,28.223
682643,-25.654,28.224
682645,-23.16,29.697
682650,-25.983,28.133
682670,-26.5,29.983
682671,-25.986,28.14
682672,-26.15,28
682673,-25.644,27.271
682674,-26.248,28.398
682675,-23.083,26.8
682676,-22.058,27.829
682677,-23.867,29.433
682678,-29.122,30.587
682680,-24.9,28.333
682690,-25.767,28.2
682710,-24.2,29
682720,-25.183,29.333
682730,-25.833,29.183
682760,-24.183,29.017
682770,-25.767,29.55
682850,-25.692,30.034
682860,-24.933,30.833
682870,-24.933,30.85
682880,-25.433,30.983
682883,-25.45,30.967
682884,-24.367,31.067
682890,-25.433,30.983
682900,-24.369,31.049
682903,-30.562,25.528
682904,-25.383,31.106
682905,-25.334,27.173
682910,-24.35,31.05
682920,-24.533,31.033
682950,-24.983,31.583
682960,-24.983,31.6
682965,-25.733,31
682970,-25.517,31.9
682974,-25.832,29.192
682980,-25.983,31.983
682990,-25.967,31.25
683000,-26.683,15.25
683005,-26.687,15.243
683007,-26.566,27.961
683120,-26.54,18.111
683200,-25.267,23.25
683210,-25.817,29.167
683220,-26.467,20.617
683250,-25.45,25.417
683280,-26.05,22.45
683290,-26.883,22.05
683300,-26.883,22.05
683304,-23.15,29.683
683310,-27.667,23
683320,-27.467,23.433
683330,-27.433,23.45
683350,-27.55,24.767
683354,-27.65,23
683380,-26.982,24.729
683410,-26.176,26.185
683420,-26.817,26.017
683430,-27.65,25.617
683440,-27.983,26.133
683450,-28,26.667
683460,-27.998,26.67
683463,-26.243,28.151
