usaf,wban,station,ctry,st,call,lat,lon,elev,begin,end
999999,23059,SALT FLAT,US,TX,NA,31.75,-105.083,1132.9,1953-01-01,1955-01-01
999999,23061,ALAMOSA ARPT,US,CO,KALS,37.439,-105.861,2298.5,1953-01-01,1972-12-31
999999,23062,DENVER STAPLETON AIRFIELD,US,CO,KDNR,39.767,-104.883,1626.1,1967-01-01,1972-12-31
999999,23063,EAGLE COUNTY AP,US,CO,KEGE,39.65,-106.917,1991.9,1953-01-01,1972-12-31
999999,23065,GOODLAND RENNER FIELD,US,KS,KGLD,39.367,-101.693,1124.1,1953-01-01,1972-12-31
999999,23066,GRAND JUNCTION WALKER FIELD,US,CO,KGJT,39.134,-108.54,1474.9,1953-01-01,1972-12-31
999999,23067,LA JUNTA MUNICIPAL AP,US,CO,KLHX,38.049,-103.512,1284.7,1953-01-01,1965-01-01
999999,23068,PUEBLO WB AIRPORT,US,CO,NA,38.233,-104.633,1464.9,1953-01-01,1954-07-01
999999,23070,TRINIDAD LAS ANIMAS COUNTY AP,US,CO,KTAD,37.262,-104.338,1750.5,1953-01-01,1961-10-01
999999,23090,FARMINGTON MUNICIPAL AP,US,NM,KFMN,36.744,-108.229,1677,1953-01-01,1972-12-31
999999,23109,DAVIS MONTHAN AFB,US,AZ,KDMA,32.167,-110.883,824.2,1971-01-01,1971-01-01
999999,23110,LEMOORE REEVES NAS,US,CA,KNLC,36.333,-119.95,71.3,1971-01-01,1972-12-31
999999,23118,STEAD AFB,US,NV,RAA,39.667,-119.867,1531.9,1953-01-01,1966-03-31
999999,23122,NORTON AAF,US,CA,KSBD,34.1,-117.25,335,1971-01-01,2018-06-17
999999,23131,GEORGE AFB,US,CA,KVCV,34.583,-117.383,879.3,1971-01-01,1971-01-01
999999,23136,OXNARD AAF,US,CA,KCMA,34.217,-119.083,19.8,1953-01-01,2004-12-31
999999,23141,INDIAN SPRINGS,US,NV,KINS,36.583,-115.683,951.9,1963-09-03,1968-08-29
999999,23152,HOLLYWOOD BURBANK ARPT,US,CA,KBUR,34.201,-118.358,223.1,1953-01-01,1969-01-01
999999,23153,TONOPAH AIRPORT,US,NV,KTPH,38.051,-117.09,1656.3,1953-01-01,1976-12-31
999999,23154,ELY YELLAND FIELD,US,NV,KELY,39.295,-114.847,1908.7,1953-01-20,1972-12-31
999999,23155,BAKERSFIELD KERN COUNTY ARPT,US,CA,KBFL,35.434,-119.054,150,1953-01-01,1972-12-31
999999,23156,BEAUMONT 1 E,US,CA,BUO,33.933,-116.967,794,1953-01-01,1953-08-26
999999,23157,BISHOP AIRPORT,US,CA,KBIH,37.371,-118.358,1263.4,1953-01-01,1972-12-31
999999,23158,BLYTHE RIVERSIDE CO,US,CA,KBLH,33.619,-114.714,119.5,1953-01-01,1972-12-31
999999,23159,BRYCE CNYN FAA AP,US,UT,KBCE,37.706,-112.146,2313.1,1953-01-01,1972-12-31
999999,23160,TUCSON INTERNATIONAL AP,US,AZ,KTUS,32.131,-110.955,778.8,1953-01-01,1972-12-31
999999,23161,DAGGETT BARSTOW-DAGGETT AP,US,CA,KDAG,34.854,-116.786,588,1965-01-01,1972-12-31
999999,23162,DELTA FAA AP,US,UT,KDTA,39.383,-112.517,1449.3,1953-01-01,2017-12-31
999999,23169,LAS VEGAS MCCARRAN INTL AP,US,NV,KLAS,36.072,-115.163,664.5,1953-01-01,1972-12-31
999999,23170,HANKSVILLE,US,UT,KHVE,38.371,-110.715,1354.5,1953-01-01,1955-01-01
999999,23174,LOS ANGELES MUNICIPAL ARPT,US,CA,KLAX,33.938,-118.389,99.4,1953-01-01,1972-12-31
999999,23176,MILFORD MUNICIPAL AP,US,UT,KMLF,38.417,-113.017,1534.1,1953-01-01,1996-12-31
999999,23179,NEEDLES AIRPORT,US,CA,KEED,34.768,-114.619,278.6,1953-01-01,1965-01-01
999999,23182,PALMDALE AIRPORT,US,CA,KPMD,34.629,-118.084,787,1953-01-01,1965-01-01
999999,23183,PHOENIX SKY HARBOR INTL AP,US,AZ,KPHX,33.428,-112.004,337.4,1953-01-01,1972-12-31
999999,23184,PRESCOTT MUNICIPAL AP,US,AZ,KPRC,34.652,-112.421,1539.8,1953-01-01,1972-12-31
999999,23185,RENO WBO,US,NV,KRNO,39.484,-119.771,1341.1,1967-01-01,1972-12-31
999999,23187,SANDBERG,US,CA,KSDB,34.744,-118.724,1378.6,1953-01-01,1972-12-31
999999,23188,SAN DIEGO LINDBERGH FIELD,US,CA,KSAN,32.734,-117.183,8.5,1953-01-01,1972-12-31
999999,23190,SANTA BARBARA MUNICIPAL AP,US,CA,KSBA,34.426,-119.843,6.1,1953-01-01,1965-01-01
999999,23191,SANTA CATALINA BUFFALO SPRING,US,CA,KAVX,33.405,-118.416,488.3,1953-01-01,1968-03-23
999999,23194,WINSLOW MUNICIPAL AP,US,AZ,KINW,35.028,-110.721,1488.3,1953-01-01,1972-12-31
999999,23195,YUMA INTL ARPT,US,AZ,KYUM,32.667,-114.6,65.8,1953-01-01,1972-12-31
999999,23196,CHULA VISTA BROWN FIELD NAAS,US,CA,KSDM,32.583,-116.983,159.4,1954-07-01,1961-05-01
999999,23199,EL CENTRO NAF,US,CA,KNJK,32.817,-115.683,-13.1,1953-01-01,1960-11-01
999999,23202,TRAVIS FIELD AAB,US,CA,KSUU,38.267,-121.933,18.9,1971-01-01,1971-01-01
999999,23225,BLUE CANYON AP,US,CA,KBLU,39.277,-120.71,1610.3,1953-01-01,1972-12-31
999999,23230,OAKLAND METROPOLITAN,US,CA,KOAK,37.721,-122.221,26.8,1953-01-01,1972-12-31
999999,23232,SACRAMENTO EXECUTIVE ARPT,US,CA,KSAC,38.507,-121.495,7.6,1953-01-01,1972-12-31
999999,23233,SALINAS MUNICIPAL AP,US,CA,KSNS,36.664,-121.608,23.5,1953-01-01,1965-01-01
999999,23234,SAN FRANCISCO INTL AP,US,CA,KSFO,37.62,-122.365,5.5,1953-01-01,1972-12-31
999999,23236,SANTA MARIA HANCOCK FIELD,US,CA,NA,34.933,-120.417,71,1953-01-01,1954-10-21
999999,23237,STOCKTON METROPOLITAN ARPT,US,CA,KSCK,37.889,-121.226,8.2,1953-01-01,1972-12-31
999999,23239,NAVAL AIR STATION,US,CA,KNGZ,37.783,-122.317,4.3,1953-01-01,2004-12-31
999999,23240,NAVAL AUXILIARY LANDING FIELD,US,CA,KNRC,37.4,-121.133,50.3,2002-09-02,2004-12-31
999999,23244,MOUNTAIN VIEW MOFFETT FLD NAS,US,CA,KNUQ,37.406,-122.048,10.4,1953-01-01,1972-12-31
999999,23245,MONTEREY NAF,US,CA,KMRY,36.6,-121.867,50,1953-01-01,1972-03-01
999999,23254,CONCORD CONCORD-BUCHANAN FIEL,US,CA,KCCR,37.992,-122.055,18.3,1969-01-01,1970-01-01
999999,23271,DOWNTOWN,US,CA,NA,38.555,-121.418,11.6,1996-07-02,2018-06-16
999999,23272,DOWNTOWN,US,CA,NA,37.771,-122.427,45.7,2006-01-01,2018-06-16
999999,23273,SANTA MARIA PUBLIC ARPT,US,CA,KSMX,34.899,-120.449,72.5,1954-10-21,1972-12-31
999999,23275,UKIAH MUNICIPAL AP,US,CA,KUKI,39.126,-123.201,190.8,1953-01-01,1965-01-01
999999,23293,SAN JOSE MUNICIPAL AP,US,CA,KSJC,37.359,-121.924,15.2,1953-01-01,1972-12-31
999999,23801,TROY 2 W,US,AL,NA,31.79,-86,143.9,2008-01-15,2018-06-17
999999,23802,THOMASVILLE 2 S,US,AL,NA,31.881,-87.737,106.7,2008-01-18,2018-06-17
999999,23803,HOLLY SPRINGS 4 N,US,MS,NA,34.822,-89.435,147.5,2008-02-01,2018-06-17
999999,23904,BATESVILLE 8 WNW,US,AR,NA,35.82,-91.781,138.7,2006-12-19,2018-06-17
999999,23906,PORT ARANSAS 32 NNE,US,TX,NA,28.305,-96.823,4.6,2007-11-16,2018-06-17
999999,23907,AUSTIN 33 NW,US,TX,NA,30.622,-98.085,414.8,2008-02-01,2018-06-17
999999,23908,JOPLIN 24 N,US,MO,NA,37.428,-94.583,290.2,2007-05-25,2018-06-17
999999,23909,SALEM 10 W,US,MO,NA,37.634,-91.723,365.2,2007-05-17,2018-06-17
999999,24011,BISMARCK MUNICIPAL ARPT,US,ND,KBIS,46.783,-100.757,506,1953-01-01,1972-12-31
999999,24012,DICKINSON MUNICIPAL AP,US,ND,KDIK,46.799,-102.797,787.3,1953-01-01,1972-12-31
999999,24013,MINOT FAA AP,US,ND,KMOT,48.255,-101.273,522.4,1953-01-01,1972-12-31
999999,24014,WILLISTON,US,ND,NA,48.15,-103.617,577.9,1953-01-01,1962-01-01
999999,24015,AKRON WASHINGTON CO AP,US,CO,KAKO,40.167,-103.217,1408.5,1953-01-01,1955-01-01
999999,24017,CHADRON MUNICIPAL AP,US,NE,KCDR,42.837,-103.098,1004.6,1953-01-01,1955-01-01
999999,24018,CHEYENNE MUNICIPAL ARPT,US,WY,KCYS,41.15,-104.817,1871.5,1971-01-01,1972-12-31
999999,24019,DOUGLAS,US,WY,4DG,42.75,-105.383,1466.1,1953-01-01,1955-01-01
999999,24021,LANDER HUNT FIELD,US,WY,KLND,42.815,-108.726,1694.1,1953-01-01,1972-12-31
999999,24022,LARAMIE GENERAL BREES FIELD,US,WY,KLAR,41.317,-105.683,2216.5,1953-01-01,1955-01-01
999999,24023,NORTH PLATTE LEE BIRD FIELD,US,NE,KLBF,41.121,-100.669,849.5,1953-01-01,1972-12-31
999999,24024,PHILIP 1 S,US,SD,KPHP,44.051,-101.601,674.2,1953-01-01,1955-01-01
999999,24025,PIERRE REGIONAL AP,US,SD,KPIR,44.381,-100.286,526.1,1953-01-01,1972-12-31
999999,24026,RAPID CITY,US,SD,NA,44.15,-103.1,981.2,1975-07-09,1975-07-09
999999,24027,ROCK SPRINGS ARPT,US,WY,KRKS,41.594,-109.053,2055.9,1953-01-01,1972-12-31
999999,24028,SCOTTSBLUFF W B HEILIG FIEL,US,NE,KBFF,41.871,-103.593,1206.4,1953-01-01,1972-12-31
999999,24029,SHERIDAN COUNTY ARPT,US,WY,KSHR,44.769,-106.969,1209.4,1953-01-01,1972-12-31
999999,24030,SIDNEY MUNICIPAL AP,US,NE,KSNY,41.099,-102.986,1312.5,1953-01-01,1955-01-01
999999,24033,BILLINGS MUNICIPAL ARPT,US,MT,KBIL,45.807,-108.542,1088.1,1953-01-01,1972-12-31
999999,24034,GLASGOW # 2,US,MT,NA,48.183,-106.633,637,1953-01-01,1955-10-25
999999,24035,HAVRE,US,MT,NA,48.567,-109.667,759.9,1953-01-01,1961-01-31
999999,24036,LEWISTOWN MUNICIPAL ARPT,US,MT,KLWT,47.049,-109.458,1263.7,1953-01-01,1972-12-31
999999,24037,MILES CITY MUNICIPAL ARPT,US,MT,KMLS,46.427,-105.883,802.8,1953-01-01,1972-12-31
999999,24057,RAWLINS MUNICIPAL AP,US,WY,KRWL,41.8,-107.2,2055.3,1955-01-01,1965-01-01
999999,24089,CASPER NATRONA CO INTL AP,US,WY,KCPR,42.898,-106.474,1612.4,1965-01-01,1972-12-31
999999,24091,IMPERIAL FAA AP,US,NE,KIML,40.51,-101.62,997.6,1953-01-01,1954-12-31
999999,24101,OGDEN HILL AAF,US,UT,KHIF,41.117,-111.967,1459.7,1971-01-01,1971-01-01
999999,24118,FORT BRIDGER AP,US,WY,NA,41.4,-110.417,2140.9,1953-01-01,1955-01-01
999999,24119,BATTLE MOUNTAIN LANDER COUNTY,US,NV,KBAM,40.612,-116.892,1381.4,1953-01-01,1955-01-01
999999,24121,ELKO MUNICIPAL ARPT,US,NV,KEKO,40.829,-115.789,1546.6,1953-01-01,1976-12-31
999999,24126,OGDEN AIRPORT,US,UT,KOGD,41.196,-112.011,1353,1953-01-01,1955-01-01
999999,24128,WINNEMUCCA MUNICIPAL ARPT,US,NV,KWMC,40.902,-117.808,1314.9,1953-01-01,1972-12-31
999999,24130,BAKER MUNICIPAL AP,US,OR,KBKE,44.843,-117.809,1028.1,1953-01-01,1964-12-31
999999,24131,BOISE AIR TERMINAL,US,ID,KBOI,43.567,-116.241,874.2,1953-01-01,1972-12-31
999999,24132,BOZEMAN GALLATIN FIELD,US,MT,KBZN,45.788,-111.161,1356.1,1953-01-01,1955-01-01
999999,24133,BURLEY MUNICIPAL ARPT,US,ID,KBYI,42.542,-113.766,1267.1,1953-01-01,1965-01-01
999999,24134,BURNS FEDERAL BLDG,US,OR,4BW,43.583,-119.05,1262.2,1953-01-01,1980-02-15
999999,24135,BUTTE SILVER BOW CO ARPT,US,MT,KBTM,45.965,-112.501,1686.5,1953-01-01,1961-01-01
999999,24137,CUT BANK MUNI AP,US,MT,KCTB,48.603,-112.375,1169.8,1953-01-01,1972-12-31
999999,24138,DILLON,US,MT,KDLN,45.258,-112.554,1591.7,1953-01-01,1997-06-30
999999,24139,DRUMMOND AVIATION,US,MT,NA,46.638,-113.176,1219.2,1953-01-01,1955-01-01
999999,24140,DUBOIS FAA AIRPORT,US,ID,DBS,44.167,-112.217,1563.9,1953-01-01,1955-01-01
999999,24141,EPHRATA AP FCWOS,US,WA,KEPH,47.308,-119.515,383.7,1953-01-01,1955-01-01
999999,24142,GOODING 2 S,US,ID,GNG,42.917,-114.717,1088.1,1953-01-01,1955-01-01
999999,24143,GREAT FALLS INTL ARPT,US,MT,KGTF,47.473,-111.382,1114.7,1953-01-01,1972-12-31
999999,24144,HELENA ARPT,US,MT,KHLN,46.606,-111.964,1179,1953-01-01,1972-12-31
999999,24145,IDAHO FALLS FANNING FIELD,US,ID,KIDA,43.516,-112.067,1446,1953-01-01,1965-01-01
999999,24146,KALISPELL GLACIER PK INT'L AR,US,MT,KGPI,48.304,-114.264,906.2,1953-01-01,1972-12-31
999999,24148,LA GRANDE MUNI AP,US,OR,KLGD,45.283,-118,828.1,1953-01-01,1953-12-31
999999,24149,LEWISTON NEZ PERCE COUNTY ARP,US,ID,KLWS,46.375,-117.016,437.7,1953-01-01,1972-12-31
999999,24150,LIVINGSTON MISSION FIELD,US,MT,KLVM,45.698,-110.441,1407.6,1953-01-01,1955-01-01
999999,24151,MALAD CITY AIRPORT,US,ID,KMLD,42.149,-112.287,1372.5,1953-01-01,1955-01-01
999999,24152,MEACHUM EMERGENCY AP,US,OR,KMEH,45.511,-118.425,1135.7,1953-01-01,1972-12-31
999999,24153,MISSOULA JOHNSON-BELL FLD,US,MT,KMSO,46.921,-114.093,972,1953-01-01,1972-12-31
999999,24154,MULLAN PASS VOR/DME,US,ID,KMLP,47.457,-115.645,1851.4,1953-01-01,1955-01-01
999999,24155,PENDLETON MUNICIPAL ARPT,US,OR,KPDT,45.698,-118.855,461.5,1953-01-01,1972-12-31
999999,24156,POCATELLO MUNICIPAL ARPT,US,ID,KPIH,42.92,-112.571,1364.9,1953-01-01,1972-12-31
999999,24157,SPOKANE,US,WA,KGEG,47.622,-117.528,720.9,1968-01-01,1971-12-31
999999,24159,SUPERIOR,US,MT,NA,47.2,-114.883,826,1953-01-01,1953-11-14
999999,24160,WALLA WALLA MUNICIPAL AP,US,WA,KALW,46.095,-118.287,367.3,1966-01-01,1966-01-01
999999,24161,WHITEHALL,US,MT,4HA,45.867,-111.967,1303.9,1953-01-01,1955-01-01
999999,24162,ONTARIO AIRPORT,US,OR,KONO,44.021,-117.013,668.4,1953-01-01,1955-01-01
999999,24172,LOVELOCK DERBY FIELD,US,NV,KLOL,40.068,-118.569,1189.9,1953-01-01,1976-12-31
999999,24193,WENDOVER USAF AUXILIARY FIELD,US,UT,KENV,40.721,-114.036,1290.8,1953-01-01,1972-12-31
999999,24207,TACOMA MCCHORD AAF,US,WA,KTCM,47.15,-122.483,98.5,1971-01-01,1972-12-31
999999,24215,MOUNT SHASTA,US,CA,KMHS,41.333,-122.333,1077.5,1953-01-01,1976-12-31
999999,24216,RED BLUFF MUNICIPAL ARPT,US,CA,KRBL,40.152,-122.254,107.6,1953-01-01,1972-12-31
999999,24219,THE DALLES MUNICIPAL ARPT,US,WA,KDLS,45.619,-121.166,64,1953-01-01,1965-01-01
999999,24220,ELLENSBURG BOWERS FI,US,WA,KELN,47.034,-120.53,538,1953-01-01,1955-01-01
999999,24221,EUGENE MAHLON SWEET ARPT,US,OR,KEUG,44.128,-123.221,113.7,1953-01-01,1972-12-31
999999,24223,KELSO WB AP,US,WA,KKLS,46.117,-122.894,6.1,1953-01-01,1953-08-31
999999,24224,KLAMATH FALLS KINGSLEY FIELD,US,OR,NA,42.167,-121.733,1244.8,1953-01-01,1959-09-01
999999,24225,MEDFORD JACKSON COUNTY ARPT,US,OR,KMFR,42.381,-122.872,405.1,1953-01-01,1972-12-31
999999,24227,OLYMPIA MUNICIPAL ARPT,US,WA,KOLM,46.973,-122.903,61,1953-01-01,1972-12-31
999999,24228,PORT ANGELES WB AP,US,WA,NOW,48.133,-123.4,6.1,1953-01-01,1953-02-01
999999,24229,PORTLAND,US,OR,KPDX,45.596,-122.609,32.6,1965-01-01,1972-12-31
999999,24230,REDMOND ROBERTS FIELD,US,OR,KRDM,44.256,-121.139,940,1953-01-01,1972-12-31
999999,24231,ROSEBURG MUNICIPAL AP,US,OR,KRBG,43.239,-123.355,155.1,1953-01-01,1965-01-01
999999,24232,SALEM MCNARY FIELD,US,OR,KSLE,44.905,-123.001,61.3,1953-01-01,1972-12-31
999999,24233,SEATTLE SEATTLE-TACOMA ARPT,US,WA,KSEA,47.444,-122.314,132.3,1970-01-01,1972-12-31
999999,24234,SEATTLE BOEING FIELD,US,WA,KBFI,47.53,-122.301,9.1,1965-01-01,1972-12-31
999999,24235,SEXTON SUMMIT,US,OR,KSXT,42.6,-123.364,1170.7,1953-01-01,1972-12-31
999999,24237,STAMPEDE PASS,US,WA,KSMP,47.277,-121.337,1209.1,1953-01-01,1972-12-31
999999,24240,TATOOSH ISLAND,US,WA,K93S,48.383,-124.733,25.9,1953-01-01,1966-08-01
999999,24241,TOLEDO WINLOCK MUNI AP,US,WA,KTDO,46.483,-122.817,114.3,1953-01-01,2004-12-31
999999,24243,YAKIMA AIR TERMINAL,US,WA,KYKM,46.568,-120.543,324.9,1953-01-01,1972-12-31
999999,24244,SEATTLE NAS,US,WA,NEJ,47.683,-122.267,14.9,1953-01-01,1970-06-01
999999,24255,WHIDBEY ISLAND NAS,US,WA,KNUW,48.35,-122.667,14.3,1953-01-01,1972-12-31
999999,24259,MONTAGUE SISKIYOU COUNTY AP,US,CA,KSIY,41.781,-122.472,805,1956-01-01,1966-01-01
999999,24278,HOQUIAM,US,WA,NA,46.967,-123.883,4.9,1953-05-01,1953-06-01
999999,24281,WSMO (EMSU),US,WA,NA,47.65,-122.3,5.8,1996-07-02,2003-12-31
999999,24283,ARCATA AIRPORT,US,CA,KACV,40.978,-124.109,64,1953-01-01,1972-12-31
999999,24284,NORTH BEND MUNI AIRPORT,US,OR,KOTH,43.413,-124.244,5.2,1953-01-01,1976-12-31
999999,24286,CRESCENT CITY FAA AI,US,CA,KCEC,41.78,-124.237,16.8,1953-01-01,1955-01-01
999999,25237,HOLBERG,CA,NA,CYHJ,50.65,-128,569.1,1956-06-11,1969-12-30
999999,25309,JUNEAU MUNICIPAL ARPT,US,AK,PAJN,58.357,-134.564,7.3,1953-01-01,1972-12-31
999999,25322,GUSTAVUS,US,AK,PAGS,58.411,-135.709,9.1,1953-01-01,1968-07-01
999999,25323,HAINES,US,AK,PAHN,59.243,-135.509,4.9,1953-01-01,1953-08-31
999999,25329,PETERSBURG,US,AK,PAPG,56.806,-132.937,32.6,1953-01-01,1956-04-30
999999,25333,SITKA JAPONSKI AP,US,AK,PASI,57.048,-135.365,20.4,1953-01-01,1971-02-01
999999,25339,YAKUTAT STATE AP,US,AK,PAYA,59.512,-139.671,9.4,1953-01-01,1972-12-31
999999,25342,CAPE SAINT JAMES  &,CA,NA,WFV,51.933,-131.017,NA,1953-01-01,1972-12-31
999999,25343,LANGARA,CA,NA,CYLA,54.25,-133.05,41.1,1954-01-01,1972-12-31
999999,25379,SITKA 1 NE,US,AK,NA,57.057,-135.327,23.8,2005-08-15,2018-06-17
999999,25380,GUSTAVUS 2 NE,US,AK,NA,58.429,-135.69,6.1,2012-07-19,2018-06-17
999999,25381,METLAKATLA 6 S,US,AK,NA,55.046,-131.588,32,2012-07-26,2018-06-17
999999,25382,YAKUTAT 3 SSE,US,AK,NA,59.509,-139.685,7.9,2016-08-27,2018-06-17
999999,25403,MIDDLETON ISLAND AUT,US,AK,PAMD,59.45,-146.317,36.9,1959-01-01,1963-07-01
999999,25506,ILIAMNA ARPT,US,AK,PAIL,59.749,-154.909,48.8,1953-01-01,1971-01-31
999999,25507,HOMER MUNICIPAL ARPT,US,AK,PAHO,59.642,-151.491,22.3,1953-01-01,1972-12-31
999999,25515,DRIFTWOOD BAY,US,AK,DFB,53.967,-166.85,395.9,1959-06-30,1969-06-01
999999,25522,KING SALMON 42 SE,US,AK,NA,58.208,-155.923,201.5,2012-08-15,2018-06-17
999999,25624,COLD BAY ARPT,US,AK,PACD,55.221,-162.733,31.4,1955-07-01,1972-12-31
999999,25630,SAND POINT 1 ENE,US,AK,NA,55.347,-160.466,73.2,2009-08-20,2018-06-17
999999,25711,ST. PAUL 4 NE,US,AK,NA,57.158,-170.212,6.1,2005-08-07,2018-06-17
999999,26114,CAPE YOUNG PIN 2,CA,NA,CYUI,68.933,-116.917,17.1,1953-01-01,1967-11-01
999999,26394,TUKTOYAKTUK,CA,NA,CYUB,69.45,-133.017,5,1964-01-01,1972-12-31
999999,26401,ANCHORAGE ELMENDORF AFB,US,AK,PAED,61.253,-149.794,64.9,2004-07-02,2004-12-31
999999,26403,LADD AAB,US,AK,FBK,64.85,-147.583,148.1,1953-01-01,1960-11-01
999999,26413,FORT YUKON,US,AK,PFYU,66.567,-145.267,138.4,1953-01-01,1963-09-30
999999,26414,SUMMIT AIRPORT,US,AK,PAST,63.331,-149.127,734.3,1953-01-01,2004-12-31
999999,26417,CAPE HINCHINBROOK,US,AK,CHB,60.233,-146.65,56.1,1964-07-01,1973-12-31
999999,26422,EAGLE AIRPORT,US,AK,PAEG,64.777,-141.148,273.7,1998-02-02,2004-12-31
999999,26435,NENANA MUNICIPAL AP,US,AK,PANN,64.55,-149.072,110.3,1953-01-01,1971-02-01
999999,26439,SHEEP MOUNTAIN,US,AK,PASP,61.812,-147.507,835.2,2004-07-02,2004-12-31
999999,26442,VALDEZ WSO,US,AK,PAVW,61.13,-146.352,11.3,1967-07-02,1972-12-31
999999,26445,YAKATAGA AP,US,AK,PAWS,61.572,-149.54,107.9,1953-01-01,1968-05-23
999999,26451,ANCHORAGE INTL AP,US,AK,PANC,61.169,-150.028,40.2,1953-11-01,1972-12-31
999999,26452,ELMENDORF 2 AFB,US,AK,NA,61.25,-149.8,63.1,1953-10-22,1956-04-13
999999,26455,HUMPHREY POINT BAR A,US,AK,NA,69.917,-142.333,7,1958-04-01,1963-09-01
999999,26457,CAMDEN BAY,US,AK,NA,69.983,-144.833,3,1958-03-24,1963-08-01
999999,26458,GERSTLE RIVER,US,AK,NA,63.85,-144.983,4.9,1969-11-30,1970-09-17
999999,26494,FAIRBANKS 11 NE,US,AK,NA,64.974,-147.51,347.5,2002-08-09,2018-06-17
999999,26510,MCGRATH ARPT,US,AK,PAMC,62.957,-155.61,103,1953-01-01,1972-12-31
999999,26512,MINCHUMINA,US,AK,PAMH,63.886,-152.302,214,1953-01-01,1969-05-01
999999,26514,SKWENTNA,US,AK,PASW,61.977,-151.217,45.1,1953-01-01,1959-02-17
999999,26516,ANIAK AIRPORT,US,AK,PANI,61.583,-159.533,25.9,1953-01-01,1971-01-31
999999,26519,FAREWELL FAA AP,US,AK,PAFK,62.517,-153.883,458.1,1953-01-01,1971-02-01
999999,26523,KENAI MUNICIPAL AP,US,AK,PAEN,60.58,-151.239,28,1953-01-01,1971-02-01
999999,26526,PUNTILLA LAKE,US,AK,KPTI,62.091,-152.735,566.3,2004-07-02,2004-12-31
999999,26528,TALKEETNA STATE ARPT,US,AK,PATK,62.32,-150.095,108.5,1953-01-01,1972-12-31
999999,26529,TANANA RALPH M CALHOUN MEM AP,US,AK,PATA,65.175,-152.107,67.1,1953-01-01,1971-03-11
999999,26533,BETTLES FIELD,US,AK,PABT,66.54,-151.31,196,1953-01-01,1972-12-31
999999,26539,FIVE MILE CAMP,US,AK,NA,66.083,-150,134.1,1974-11-01,1975-11-01
999999,26540,OLD MAN,US,AK,NA,67.45,-150.583,11,1974-11-01,1975-11-01
999999,26562,PORT ALSWORTH 1 SW,US,AK,NA,60.195,-154.32,97.8,2009-09-25,2018-06-17
999999,26563,KENAI 29 ENE,US,AK,NA,60.724,-150.448,86,2010-08-30,2018-06-17
999999,26564,IVOTUK 1 NNE,US,AK,NA,68.485,-155.751,581.9,2014-06-18,2018-06-17
999999,26565,DEADHORSE 3 S,US,AK,NA,70.162,-148.464,9.1,2014-06-27,2018-06-17
999999,26616,KOTZEBUE RALPH WEIN MEMORIAL,US,AK,PAOT,66.867,-162.633,4.9,1953-01-01,1972-12-31
999999,26617,NOME MUNICIPAL ARPT,US,AK,PAOM,64.511,-165.44,6.7,1953-01-01,1972-12-31
999999,26618,WALES,US,AK,KWAA,65.617,-168.05,2.7,1956-08-02,1958-05-17
999999,26627,UNALAKLEET FIELD,US,AK,PAUN,63.883,-160.8,6.1,1953-01-01,1972-12-31
999999,26637,CAPE BEAUFORT LIZ A,US,AK,NA,69.033,-163.783,14.9,1957-10-14,1963-08-24
999999,26638,POINT LAY LIZ 2,US,AK,PIZ,69.733,-163.017,6.1,1957-08-01,1972-12-31
999999,26655,RED DOG MINE 3 SSW,US,AK,NA,68.028,-162.921,287.1,2010-08-25,2018-06-17
999999,26703,GAMBELL,US,AK,PAGM,63.767,-171.733,7.9,1953-01-01,1953-07-01
999999,27102,HOLMAN ISLAND,CA,NA,CYHI,70.5,-117.633,9.1,1958-01-01,1984-01-01
999999,27201,SACHS HARBOUR,CA,NA,CYSY,71.95,-124.733,84.1,1955-11-01,1984-01-01
999999,27202,CAPE PARRY AIRPORT,CA,NA,CZUE,70.167,-124.683,17,1956-01-01,1972-12-31
999999,27301,MCINTYRE POW C,US,AK,NA,70.4,-148.7,4.9,1958-03-01,1963-07-01
999999,27403,OLIKTOK POW 2,US,AK,OLI,70.5,-149.883,4.9,1957-08-09,1972-12-31
999999,27404,FLAXMAN ISLAND POW 3,US,AK,NA,70.167,-146.833,7,1957-08-15,1971-07-01
999999,27405,PRUDHOE BAY,US,AK,PAUD,70.25,-148.333,14,1968-07-01,1972-12-31
999999,27506,BARROW POINT BARROW,US,AK,PBA,71.333,-156.65,6.1,1959-08-26,1971-01-01
999999,27507,PEARD BAY LIZ C,US,AK,NA,70.8,-158.25,28,1957-08-01,1963-07-01
999999,27508,WAINWRIGHT LIZ 3,US,AK,PAWI,70.617,-159.85,27.1,1957-08-02,1972-12-31
999999,27510,CAPE SIMPSON POW A,US,AK,NA,71.05,-154.75,3,1957-11-01,1963-09-03
999999,27511,KOGRU RIVER POW B,US,AK,NA,71.583,-152.167,9.1,1958-01-01,1963-09-04
999999,27512,LONELY,US,AK,LNI,70.917,-153.25,9.1,1957-07-26,1972-12-31
999999,27516,BARROW 4 ENE,US,AK,NA,71.321,-156.611,4.6,2002-08-08,2018-04-17
999999,27601,ICY CAPE LIZ B,US,AK,NA,70.367,-161.75,14.9,1957-11-01,1963-08-28
999999,33126,SIGONELLA,IT,NA,KQNS,37.4,14.917,31.1,1960-03-11,1978-12-31
999999,34048,CHATEAUROUX,FR,NA,LFLX,46.85,1.717,164,1953-01-01,1966-12-30
999999,34051,TOUL ROSIERE,FR,NA,LFSL,48.767,5.983,288,1953-01-01,1967-01-31
